"""Ano de Lançamento""";"""Certificado de Produto Brasileiro (CPB)""";"""Título""";"""Direção""";"""Gênero""";"""Empresa Produtora Brasileira Majoritária""";"""UF""";"""Empresa Produtora Minoritária Brasileira""";"""UF""";"""Distribuidora""";"""Máximo de Salas""";"""Renda (R$)""";"""Público """
"""2006""";"""B0500436300000""";"""Wood & Stock: Sexo, Orégano e Rock""";"""Otto Guerra""";"""Animação""";"""Otto Desenhos Animados""";"""RS""";""" -""";""" -""";"""Downtown""";"""15""";"""441039""";"""55231"""
"""2006""";"""B0600616500000""";"""Xuxa Gêmeas""";"""Jorge Fernando""";"""Ficção""";"""Diler & Associados""";"""RJ""";""" -""";""" -""";"""Fox""";"""277""";"""5802977""";"""1035700"""
"""2006""";"""B0600533100000""";"""Zé Pureza""";"""Marcelo Ernandez""";"""Documentário""";"""Marcelo Ernandez""";"""RJ""";""" -""";""" -""";"""Pipa""";"""2""";"""1625""";"""415"""
"""2006""";"""B0600535800000""";"""Zuzu Angel""";"""Sergio Rezende""";"""Ficção""";"""Toscana Audiovisual""";"""RJ""";"""Warner""";"""SP""";"""Warner""";"""173""";"""5789238""";"""774318"""
"""2007""";"""B0700778300000""";"""3 Efes""";"""Carlos Gerbase""";"""Ficção""";"""Casa de Cinema de Porto Alegre""";"""RS""";"""Regra Três""";"""RS""";"""Casa de Cinema de Porto Alegre""";"""6""";"""7690""";"""1358"""
"""2007""";"""B0700735300000""";"""3 Irmãos de Sangue""";"""Ângela Patrícia Reiniger""";"""Documentário""";"""No Ar Comunicação""";"""RJ""";""" -""";""" -""";"""Filmes do Estação""";"""8""";"""64086""";"""6873"""
"""2007""";"""B0400163000000""";"""500 Almas""";"""Joel Pizzini""";"""Documentário""";"""Grifa Filmes""";"""SP""";""" -""";""" -""";"""RioFilme""";"""3""";"""26489""";"""3833"""
"""2007""";"""B0700722200000""";"""A Casa de Alice""";"""Chico Teixeira""";"""Ficção""";"""Superfilmes""";"""SP""";""" -""";""" -""";"""Imovision""";"""13""";"""186903""";"""24625"""
"""2007""";"""B0600628300000""";"""A Grande Família - o Filme""";"""Maurício Farias""";"""Ficção""";"""Globo Filmes""";"""RJ""";""" -""";""" -""";"""Europa/MAM""";"""262""";"""15482240""";"""2035576"""
"""2007""";"""B0700676700000""";"""A História das Três Marias""";"""Silvana Soares/Zackia Resende""";"""Ficção""";"""ZS Três Marias Audiovisuais""";"""MG""";""" -""";""" -""";"""ZS Três Marias Audiovisuais""";"""1""";"""ND""";"""ND"""
"""2007""";"""B0500438300000""";"""À Margem do Concreto""";"""Evaldo Mocarzel""";"""Documentário""";"""24 VPS Filmes""";"""SP""";""" -""";""" -""";"""Mais Filmes""";"""3""";"""4717""";"""718"""
"""2007""";"""B0700641700000""";"""A Turma da Mônica em uma Aventura no Tempo""";"""Maurício de Sousa""";"""Animação""";"""Diler & Associados""";"""RJ""";""" -""";""" -""";"""Buena Vista""";"""160""";"""4010200""";"""545482"""
"""2007""";"""B0700746500000""";"""A Via Láctea""";"""Lina Chamie""";"""Ficção""";"""Girafa Filmes""";"""SP""";""" -""";""" -""";"""Europa/MAM""";"""5""";"""100271""";"""13334"""
"""2007""";"""B0600514100000""";"""Aboio""";"""Marília Rocha""";"""Documentário""";"""Anavilhana/Grupo Novo de Cinema e TV""";"""MG/RJ""";""" -""";""" -""";"""Iaiá Filmes""";"""2""";"""5870""";"""857"""
"""2007""";"""B0600527900000""";"""Antônia""";"""Tata Amaral""";"""Ficção""";"""Coração da Selva""";"""SP""";""" -""";""" -""";"""Downtown""";"""125""";"""600698""";"""79428"""
"""2007""";"""B0500256500000""";"""As Tentações do Irmão Sebastião""";"""José Araújo""";"""Ficção""";"""Ganesh Produções""";"""CE""";""" -""";""" -""";"""RioFilme""";"""2""";"""3086""";"""546"""
"""2007""";"""B0700658000000""";"""Baixio das Bestas""";"""Claudio Assis""";"""Ficção""";"""Parabólica Brasil""";"""PE""";""" -""";""" -""";"""Imovision""";"""10""";"""361846""";"""48844"""
"""2007""";"""B0600599600000""";"""Batismo de Sangue""";"""Helvécio Ratton""";"""Ficção""";"""Quimera Filmes""";"""MG""";"""Estudios Quanta/Teleimage""";"""SP/SP""";"""Downtown""";"""24""";"""402345""";"""56535"""
"""2007""";"""B0700676800000""";"""Bem-Vindo a São Paulo""";"""Leon Cakoff""";"""Documentário""";"""Mostra Filmes""";"""SP""";"""Plateau Produções""";"""SP""";"""Videofilmes""";"""10""";"""42249""";"""4981"""
"""2007""";"""B0600578400000""";"""Brasileirinho""";"""Mika Kaurismaki""";"""Documentário""";"""Studio Uno Produções Artísticas""";"""RJ""";""" -""";""" -""";"""RioFilme""";"""9""";"""165184""";"""19090"""
"""2007""";"""B0600602300000""";"""Brichos""";"""Paulo Munhoz/Tadao Miaqui""";"""Animação""";"""Tecnokena""";"""PR""";""" -""";""" -""";"""Panda Filmes""";"""21""";"""38583""";"""7732"""
"""2007""";"""B0700648000000""";"""Caixa Dois""";"""Bruno Barreto""";"""Ficção""";"""Filmes do Equador""";"""RJ""";"""Columbia Tristar Filmes do Brasil/Movi & Art""";"""SP/SP""";"""Buena Vista""";"""153""";"""2105386""";"""247292"""
"""2007""";"""B0700656800000""";"""Cão sem Dono""";"""Beto Brant/Renato Ciasca""";"""Ficção""";"""Drama Filmes""";"""SP""";"""Brasil Filmes/Megacolor""";"""SP/SP""";"""Downtown""";"""4""";"""241780""";"""31231"""
"""2007""";"""B0700659300000""";"""Caparaó""";"""Flavio Frederico""";"""Documentário""";"""Kinoscópio""";"""SP""";""" -""";""" -""";"""Kinoscópio""";"""9""";"""21120""";"""3508"""
"""2007""";"""B0600490200000""";"""Carreiras""";"""Domingos de Oliveira""";"""Ficção""";"""Teatro Ilustre Produções Artísticas""";"""RJ""";"""Renata Paschoal/Afinal Filmes/Ronald Teixeira da Cunha/Roberto Talma""";"""RJ""";"""Filmes do Estação""";"""8""";"""42388""";"""5778"""
"""2007""";"""B0700653100000""";"""Cartola""";"""Hilton Lacerda/Lírio Ferreira""";"""Documentário""";"""Raccord Produções""";"""RJ""";""" -""";""" -""";"""RioFilme""";"""14""";"""520400""";"""63924"""
"""2007""";"""B0700691900000""";"""Cidade dos Homens""";"""Paulo Morelli""";"""Ficção""";"""O2 Filmes""";"""SP""";"""Globo Filmes/Guel Produtora""";"""RJ/RJ""";"""Fox""";"""163""";"""2238343""";"""282425"""
"""2007""";"""B0700725800000""";"""Conceição - Autor Bom É Autor Morto""";"""Daniel Caetano/Guilherme Sarmiento/Samantha Ribeiro""";"""Ficção""";"""Duas Mariola Filmes/Inventarte""";"""RJ/RJ""";""" -""";""" -""";"""RioFilme""";"""3""";"""11013""";"""2248"""
"""2007""";"""B0600471300000""";"""Em Trânsito""";"""Henri Gervaiseau""";"""Documentário""";"""4 Ventos Comunicação""";"""RJ""";""" -""";""" -""";"""Sem distribuidora""";"""1""";"""1810""";"""579"""
"""2007""";"""B0600628200000""";"""Encontro com Milton Santos ou: o Mundo Global Visto do Lado de Cá""";"""Silvio Tendler""";"""Documentário""";"""Caliban Produções Cinematográficas""";"""RJ""";""" -""";""" -""";"""Caliban""";"""ND""";"""118017""";"""15932"""
"""2007""";"""B0500353400000""";"""Esses Moços""";"""José Araripe Jr.""";"""Ficção""";"""Truque""";"""BA""";""" -""";""" -""";"""Pandora""";"""6""";"""16646""";"""2693"""
"""2007""";"""B0700680500000""";"""Fabricando Tom Zé""";"""Décio Matos Júnior""";"""Documentário""";"""Goiabada Productions/Muiraquitã Filmes/Primo Filmes/Spectra Midia Produções""";"""SP/SP/SP/SP""";""" -""";""" -""";"""Filmes do Estação""";"""12""";"""108437""";"""16209"""
"""2007""";"""B0700643600000""";"""Faixa de Areia""";"""Daniela Kallmann/Flávia Lins e Silva""";"""Documentário""";"""DK Produções""";"""RJ""";""" -""";""" -""";"""Film Connection""";"""2""";"""1343""";"""241"""
"""2007""";"""B0700785700000""";"""Gigante - Como o Inter Conquistou o Mundo""";"""Gustavo Spolidoro""";"""Documentário""";"""G7 Cinema""";"""SP""";""" -""";""" -""";"""G7 Cinema""";"""6""";"""196117""";"""23515"""
"""2007""";"""B0700752900000""";"""Grupo Corpo 30 Anos - uma Família Brasileira""";"""Fábio Barreto""";"""Documentário""";"""Filmes do Equador""";"""RJ""";""" -""";""" -""";"""RioFilme""";"""8""";"""24479""";"""2743"""
"""2007""";"""B0700644000000""";"""Hércules 56""";"""Silvio Da-Rin""";"""Documentário""";"""Amado Arte&Produção/Diálogo Comunicação""";"""RJ/RJ""";""" -""";""" -""";"""RioFilme""";"""6""";"""69270""";"""11820"""
"""2007""";"""B0700676500000""";"""Histórias do Rio Negro""";"""Luciano Cury""";"""Documentário""";"""Ink""";"""SP""";""" -""";""" -""";"""Downtown""";"""2""";"""16594""";"""1990"""
"""2007""";"""-""";"""I Hate São Paulo""";"""Dardo Toledo Barros""";"""Ficção""";"""Intuit Filmes""";"""SP""";""" -""";""" -""";"""Intuit Films""";"""1""";"""566""";"""215"""
"""2007""";"""B0600555700000""";"""Inacreditável - a Batalha dos Aflitos""";"""Beto Souza""";"""Documentário""";"""G7 Cinema/TGD Filmes""";"""SP/RS""";""" -""";""" -""";"""G7 Cinema""";"""ND""";"""ND""";"""ND"""
"""2007""";"""B0700680400000""";"""Inesquecível""";"""Paulo Sérgio Almeida""";"""Ficção""";"""Morena Filmes""";"""RJ""";""" -""";""" -""";"""Buena Vista""";"""53""";"""481334""";"""59397"""
"""2007""";"""B0700758700000""";"""Jogo de Cena""";"""Eduardo Coutinho""";"""Documentário""";"""Matizar/Videofilmes""";"""RJ/RJ""";""" -""";""" -""";"""Videofilmes""";"""8""";"""368113""";"""44538"""
"""2007""";"""B0700692400000""";"""Maria Bethânia - Pedrinha de Aruanda""";"""Andrucha Waddington""";"""Documentário""";"""Quitanda""";"""RJ""";""" -""";""" -""";"""Filmes do Estação""";"""23""";"""106940""";"""12065"""
"""2007""";"""B0500364700000""";"""Mestre Bimba - a Capoeira Iluminada""";"""Luiz Fernando Goulart""";"""Documentário""";"""Lumen Produções""";"""RJ""";"""Publytape""";"""RJ""";"""RioFilme""";"""6""";"""21433""";"""3336"""
"""2007""";"""B0600502500000""";"""Meteoro""";"""Diego De La Texera""";"""Ficção""";"""Cinelândia Produções""";"""RJ""";"""Skylight/Ananã Produções""";"""RJ/RJ""";"""Imovision""";"""15""";"""24281""";"""3518"""
"""2007""";"""B0700721300000""";"""Mutum""";"""Sandra Kogut""";"""Ficção""";"""Tambellini Filmes""";"""RJ""";""" -""";""" -""";"""Videofilmes""";"""6""";"""205443""";"""24728"""
"""2007""";"""B0700661700000""";"""Não Por Acaso""";"""Philippe Barcinsk""";"""Ficção""";"""O2 Filmes""";"""SP""";""" -""";""" -""";"""Fox""";"""62""";"""980022""";"""119973"""
"""2007""";"""B0600552200000""";"""Noel - Poeta da Vila""";"""Ricardo Van Steen""";"""Ficção""";"""Zohar Cinema""";"""RJ""";"""Movi & Art/Tempo Design""";"""SP/SP""";"""Pandora""";"""17""";"""411695""";"""52461"""
"""2007""";"""B0700679600000""";"""Nossa Senhora De Caravaggio""";"""Fábio Barreto""";"""Ficção""";"""Martins Produções/Raccord Produções""";"""RJ/RS""";""" -""";""" -""";"""RioFilme""";"""8""";"""13398""";"""2185"""
"""2007""";"""B0700652000000""";"""O Cheiro do Ralo""";"""Heitor Dhalia""";"""Ficção""";"""RT Features""";"""SP""";"""Teleimage/Geração Conteúdo/Branca Filmes/Primo Filmes/Joana Mariani""";"""SP/SP/SP/SP""";"""Filmes do Estação""";"""18""";"""1437254""";"""172959"""
"""2007""";"""B0600588700000""";"""O Dono do Mar""";"""Odorico Mendes""";"""Ficção""";"""C B P C Centro Brasileiro de Produção Cultural/Chroma Filmes/Planifilmes""";"""MA/-/SP""";""" -""";""" -""";"""Pandora""";"""14""";"""22101""";"""4062"""
"""2007""";"""B0700638200000""";"""O Engenho de Zé Lins""";"""Vladimir Carvalho""";"""Documentário""";"""Urca Filmes""";"""RJ""";""" -""";""" -""";"""Imovision""";"""5""";"""50703""";"""7334"""
"""2007""";"""B0500210500000""";"""O Fim do Sem Fim""";"""Beto Magalhães/Cao Guimarães/Lucas Bambozzi""";"""Documentário""";"""Bananeira Filmes""";"""RJ""";""" -""";""" -""";"""Filmes do Estação""";"""3""";"""9827""";"""1190"""
"""2007""";"""B0700748600000""";"""O Homem que Desafiou o Diabo""";"""Moacyr Góes""";"""Ficção""";"""Filmes do Equador""";"""RJ""";"""Warner""";"""SP""";"""Warner""";"""172""";"""2992203""";"""422855"""
"""2007""";"""B0700691000000""";"""O Longo Amanhecer - Cinebiografia De Celso Furtado""";"""José Mariani""";"""Documentário""";"""Andaluz""";"""RJ""";""" -""";""" -""";"""RioFilme""";"""1""";"""5443""";"""1022"""
"""2007""";"""B0700766800000""";"""O Magnata""";"""Johnny Araújo""";"""Ficção""";"""Green Goes""";"""SP""";""" -""";""" -""";"""Buena Vista""";"""67""";"""1141389""";"""149463"""
"""2007""";"""B0600604600000""";"""O Mundo em Duas Voltas""";"""David Schurman""";"""Documentário""";"""Gullane/Schurmann Filmes""";"""SP/SP""";"""Paulo Eduardo Ribeiro/Teleimage""";"""SP""";"""Europa/MAM""";"""16""";"""507392""";"""54683"""
"""2007""";"""B0700653200000""";"""Ó Pai, Ó""";"""Monique Gardenberg""";"""Ficção""";"""Dezenove Som e Imagens/Dueto Filmes""";"""SP/RJ""";""" -""";""" -""";"""Europa/MAM""";"""100""";"""3172654""";"""397075"""
"""2007""";"""B0700692800000""";"""O Passado""";"""Hector Babenco""";"""Ficção""";"""HB Filmes""";"""SP""";""" -""";""" -""";"""Warner""";"""50""";"""1608326""";"""174809"""
"""2007""";"""B0700632300000""";"""O Passageiro - Segredos de Adulto""";"""Flávio Ramos Tambellini""";"""Ficção""";"""Hangar Filmes/Tambellini Filmes""";"""RJ/RJ""";""" -""";""" -""";"""Califórnia""";"""13""";"""42880""";"""5481"""
"""2007""";"""B0500433800000""";"""O Quinze""";"""Jurandir Oliveira""";"""Ficção""";"""Menescal Produções""";"""RJ""";""" -""";""" -""";"""Pipa""";"""ND""";"""330""";"""110"""
"""2007""";"""B0700648100000""";"""Ódiquê?""";"""Felipe Joffily""";"""Ficção""";"""Santa Luzia Artes""";"""RJ""";""" -""";""" -""";"""Filmes do Estação""";"""5""";"""23951""";"""3204"""
"""2007""";"""B0600581800000""";"""Os 12 Trabalhos""";"""Ricardo Elias""";"""Ficção""";"""Politheama Filmes""";"""SP""";"""Produtora Audiovisual Quark""";"""SP""";"""Imovision""";"""9""";"""119716""";"""21173"""
"""2007""";"""B0700807900000""";"""Os Porralokinhas""";"""Lui Farias""";"""Ficção""";"""Globo Filmes""";"""RJ""";"""RF Cine TV/LMC Produções Artísticas/Lereby/Photo Síntese Rio Produções Cinematográficas""";"""RJ/RJ/RJ/RJ""";"""Universal""";"""162""";"""797934""";"""135015"""
"""2007""";"""B0700660400000""";"""Oscar Niemeyer - a Vida É um Sopro""";"""Fabiano Maciel""";"""Documentário""";"""Sérgio Alexandre Martins Celeste""";""" -""";""" -""";""" -""";"""Pipa""";"""8""";"""59884""";"""10281"""
"""2007""";"""B0500445600000""";"""Pampulha ou a Invenção do Mar de Minas""";"""Oswaldo Caldeira""";"""Documentário""";"""Oswaldo Caldeira Produções Cinematográficas""";"""RJ""";""" -""";""" -""";"""Grupo Novo""";"""ND""";"""ND""";"""ND"""
"""2007""";"""B0600538400000""";"""Person""";"""Marina Person""";"""Documentário""";"""Lauper Films""";"""SP""";"""Dezenove Som e Imagens""";"""SP""";"""Mais Filmes""";"""3""";"""9834""";"""1518"""
"""2007""";"""B0700680800000""";"""Podecrer!""";"""Arthur Fontes""";"""Ficção""";"""Conspiração Filmes""";"""RJ""";"""Teleimage/Estudios Quanta""";"""SP/SP""";"""Sony""";"""60""";"""361507""";"""43833"""
"""2007""";"""B0901091100000""";"""Porto Alegre – Meu Canto no Mundo""";"""Cícero Aragon/Jaime Lerner""";"""Documentário""";"""Infoco Filmes""";"""RS""";""" -""";""" -""";"""Panda Filmes""";"""2""";"""7812""";"""1356"""
"""2007""";"""B0700787100000""";"""PQD""";"""Guilherme Coelho""";"""Documentário""";"""Matizar""";"""RJ""";""" -""";""" -""";"""Videofilmes""";"""5""";"""14570""";"""3140"""
"""2007""";"""B0700714700000""";"""Primo Basílio""";"""Daniel Filho""";"""Ficção""";"""Lereby""";"""RJ""";""" -""";""" -""";"""Buena Vista""";"""163""";"""6376703""";"""838726"""
"""2007""";"""B0600555300000""";"""Pro Dia Nascer Feliz""";"""João Jardim""";"""Documentário""";"""Fogo Azul Filmes""";"""RJ""";"""Tambellini Filmes""";"""RJ""";"""Copacabana Filmes""";"""5""";"""325211""";"""51140"""
"""2007""";"""B0600524400000""";"""Proibido Proibir""";"""Jorge Durán""";"""Ficção""";"""Deserto Filmes""";"""RJ""";"""Amado Arte&Produção""";"""RJ""";"""RioFilme/Mais Filmes""";"""13""";"""298600""";"""37182"""
"""2007""";"""B0600593100000""";"""Querô""";"""Carlos Cortez""";"""Ficção""";"""Gullane""";"""SP""";""" -""";""" -""";"""Downtown""";"""18""";"""144823""";"""20178"""
"""2007""";"""B0600578000000""";"""Remissão""";"""Silvio Coutinho""";"""Ficção""";"""Plateau Films""";"""RJ""";""" -""";""" -""";"""RioFilme""";"""3""";"""2147""";"""298"""
"""2007""";"""B0500442900000""";"""Sambando nas Brasas, Morô?""";"""Elizeu Ewald""";"""Documentário""";"""E.S. Comunicações""";"""RJ""";"""Plural Filmes""";"""RJ""";"""RioFilme""";"""3""";"""7979""";"""1072"""
"""2007""";"""B0700696000000""";"""Saneamento Básico, o Filme""";"""Jorge Furtado""";"""Ficção""";"""Casa de Cinema de Porto Alegre""";"""RS""";""" -""";""" -""";"""Sony""";"""58""";"""1472475""";"""190656"""
"""2007""";"""B0700739200000""";"""Santiago""";"""João Moreira Salles""";"""Documentário""";"""Videofilmes""";"""RJ""";""" -""";""" -""";"""Videofilmes""";"""3""";"""481982""";"""55686"""
"""2007""";"""B0700778100000""";"""Sem Controle""";"""Cris D'Amato""";"""Ficção""";"""Ananã Produções""";"""RJ""";""" -""";""" -""";"""Fox""";"""40""";"""185307""";"""23598"""
"""2007""";"""B0600470800000""";"""Serras da Desordem""";"""Andrea Tonacci""";"""Ficção""";"""Extrema Produção Artística""";"""SP""";""" -""";""" -""";"""Usina Digital""";"""1""";"""2341""";"""273"""
"""2007""";"""B0700759000000""";"""Tropa de Elite""";"""José Padilha""";"""Ficção""";"""Feijão Filmes/Posto 9/Zazen Produções""";"""SP/RJ/RJ""";""" -""";""" -""";"""Universal""";"""321""";"""20422567""";"""2421295"""
"""2007""";"""B0700655500000""";"""Viúva Rica Solteira Não Fica""";"""José Fonseca e Costa""";"""Ficção""";"""Plateau Produções""";"""SP""";""" -""";""" -""";"""Mais Filmes""";"""2""";"""13039""";"""1494"""
"""2007""";"""B0700798700000""";"""Xuxa em Sonho de Menina""";"""Rudi Lagemann""";"""Ficção""";"""Conspiração Filmes/Warner""";"""RJ/SP""";""" -""";""" -""";"""Warner""";"""220""";"""2009997""";"""348391"""
"""2008""";"""B0800873400000""";"""1958, o Ano em que o Mundo Descobriu o Brasil""";"""José Carlos Asberg""";"""Documentário""";"""Palmares Produções e Jornalismo""";"""RJ""";""" -""";""" -""";"""Pandora""";"""7""";"""26049""";"""3520"""
"""2008""";"""B0700678800000""";"""5 Frações de uma Quase História""";"""Armando Mendz/Cristiano Abud/Cris Azzi/Guilherme Fiúza Zenha/Lucas Gontijo/Thales Bahia""";"""Ficção""";"""Camisa Listrada""";"""RJ""";""" -""";""" -""";"""Usina Digital""";"""4""";"""45554""";"""6420"""
"""2008""";"""B0700757800000""";"""A Dança da Vida""";"""Juan Zapata""";"""Documentário""";"""Estação Filmes""";"""RS""";""" -""";""" -""";"""Zapata Filmes""";"""6""";"""1574,5""";"""334"""
"""2008""";"""B0800888500000""";"""A Guerra dos Rocha""";"""Jorge Fernando""";"""Ficção""";"""Total Entertainment""";"""RJ""";"""Globo Filmes/Lereby""";"""RJ/RJ""";"""Fox""";"""90""";"""2382939""";"""345964"""
"""2008""";"""B0800937100000""";"""A Margem da Linha""";"""Gisella Callas""";"""Documentário""";"""Cinerama Films""";"""SP""";""" -""";""" -""";"""Cinerama Films""";"""7""";"""2199,76""";"""396"""
"""2008""";"""B0800902000000""";"""A Mulher do Meu Amigo""";"""Cláudio Torres""";"""Ficção""";"""Conspiração Filmes""";"""RJ""";""" -""";""" -""";"""Disney""";"""59""";"""1152359""";"""164818"""
"""2008""";"""B0700764700000""";"""A Outra Margem""";"""Luis Filipe Rocha""";"""Ficção""";"""Plateau Produções""";"""SP""";""" -""";""" -""";"""Polifilmes""";"""2""";"""12349""";"""1615"""
"""2008""";"""B0700787400000""";"""Ainda Orangotangos""";"""Gustavo Spolidoro""";"""Ficção""";"""Rainer Cine""";"""RS""";""" -""";""" -""";"""Pandora""";"""5""";"""51484,2""";"""7279"""
"""2008""";"""B0800839000000""";"""Andarilho""";"""Cao Guimarães""";"""Documentário""";"""Cinco em Ponto""";"""MG""";""" -""";""" -""";"""Usina Digital""";"""4""";"""12314""";"""2229"""
"""2008""";"""B0700808000000""";"""As Filhas de Chiquita""";"""Priscilla Brasil""";"""Documentário""";"""Greenvision""";"""PA""";""" -""";""" -""";"""Iaiá Filmes""";"""2""";"""1228,92""";"""270"""
"""2008""";"""B0800900900000""";"""Bezerra de Menezes - o Diário de um Espírito""";"""Glauber Filho/Joe Pimentel""";"""Ficção""";"""Estação da Luz""";"""CE""";""" -""";""" -""";"""Fox""";"""49""";"""3534245""";"""443143"""
"""2008""";"""B0800855500000""";"""Bodas de Papel""";"""André Sturm""";"""Ficção""";"""Pandora Filmes""";"""SP""";""" -""";""" -""";"""Pandora""";"""15""";"""96290""";"""16462"""
